split,seed,observation_id,molecule_group_id,scaffold_group_id,structure_solvent_group_id,partition
6,542,3757,MOL_001608,SCF_000558,SSG_001644,train
6,542,3758,MOL_002103,SCF_000589,SSG_002165,train
6,542,3759,MOL_002103,SCF_000589,SSG_002164,train
6,542,3760,MOL_001971,SCF_000546,SSG_002021,train
6,542,3761,MOL_001971,SCF_000546,SSG_002021,train
6,542,3762,MOL_002027,SCF_000558,SSG_002083,train
6,542,3763,MOL_002113,SCF_000589,SSG_002174,train
6,542,3764,MOL_001731,SCF_000546,SSG_001772,train
6,542,3765,MOL_001847,SCF_000546,SSG_001891,train
6,542,3766,MOL_001682,SCF_000546,SSG_001722,train
6,542,3767,MOL_001677,SCF_000580,SSG_001717,train
6,542,3768,MOL_001815,SCF_000546,SSG_001859,train
6,542,3769,MOL_001741,SCF_000558,SSG_001782,train
6,542,3770,MOL_001990,SCF_000546,SSG_002041,train
6,542,3771,MOL_001980,SCF_000546,SSG_002030,train
6,542,3772,MOL_002172,SCF_000600,SSG_002237,train
6,542,3773,MOL_002176,SCF_000600,SSG_002241,train
6,542,3774,MOL_002153,SCF_000600,SSG_002218,train
6,542,3775,MOL_002153,SCF_000600,SSG_002218,train
6,542,3776,MOL_002158,SCF_000600,SSG_002223,train
6,542,3778,MOL_002160,SCF_000600,SSG_002225,train
6,542,3779,MOL_002088,SCF_000303,SSG_002148,train
6,542,3780,MOL_002319,SCF_000302,SSG_002394,train
6,542,3781,MOL_002085,SCF_000285,SSG_002145,train
6,542,3788,MOL_000341,SCF_000598,SSG_000345,train
6,542,3789,MOL_003430,SCF_000197,SSG_003560,train
6,542,3790,MOL_003430,SCF_000197,SSG_003560,train
6,542,3793,MOL_003376,SCF_000197,SSG_003499,train
6,542,3795,MOL_003406,SCF_000197,SSG_003532,train
6,542,3796,MOL_003444,SCF_000197,SSG_003575,train
6,542,3797,MOL_003538,SCF_000259,SSG_003682,train
6,542,3798,MOL_003360,SCF_000134,SSG_003483,train
6,542,3799,MOL_003361,SCF_000135,SSG_003484,train
6,542,3805,MOL_003573,SCF_000279,SSG_003721,train
6,542,3806,MOL_003573,SCF_000279,SSG_003721,train
6,542,3807,MOL_003573,SCF_000279,SSG_003721,train
6,542,3808,MOL_003548,SCF_000262,SSG_003694,train
6,542,3809,MOL_003548,SCF_000262,SSG_003694,train
6,542,3810,MOL_000016,SCF_000562,SSG_000016,train
6,542,3812,MOL_002010,SCF_000558,SSG_002062,train
6,542,3814,MOL_002328,SCF_000312,SSG_002403,train
6,542,3815,MOL_002332,SCF_000273,SSG_002407,train
6,542,3816,MOL_002138,SCF_000254,SSG_002203,train
6,542,3818,MOL_003168,SCF_000578,SSG_003280,train
6,542,3819,MOL_000031,SCF_000561,SSG_000031,train
6,542,3820,MOL_000031,SCF_000561,SSG_000031,train
6,542,3821,MOL_002155,SCF_000600,SSG_002220,train
6,542,3828,MOL_000711,SCF_000173,SSG_000733,train
6,542,3829,MOL_001855,SCF_000543,SSG_001900,train
6,542,3830,MOL_001256,SCF_000260,SSG_001290,train
6,542,3832,MOL_000452,SCF_000255,SSG_000457,train
6,542,3833,MOL_000724,SCF_000544,SSG_000746,train
6,542,3834,MOL_003437,SCF_000199,SSG_003568,train
6,542,3835,MOL_003379,SCF_000199,SSG_003502,train
6,542,3836,MOL_001860,SCF_000594,SSG_001904,train
6,542,3840,MOL_003536,SCF_000254,SSG_003679,train
6,542,3841,MOL_003536,SCF_000254,SSG_003680,train
6,542,3842,MOL_002004,SCF_000550,SSG_002056,train
6,542,3844,MOL_000072,SCF_000001,SSG_000073,train
6,542,3845,MOL_001969,SCF_000544,SSG_002019,train
6,542,3846,MOL_000065,SCF_000197,SSG_000066,train
6,542,3847,MOL_001867,SCF_000230,SSG_001911,train
6,542,3848,MOL_002066,SCF_000218,SSG_002127,train
6,542,3849,MOL_002066,SCF_000218,SSG_002127,train
6,542,3850,MOL_000442,SCF_000590,SSG_000447,train
6,542,3851,MOL_000647,SCF_000546,SSG_000666,train
6,542,3852,MOL_000647,SCF_000546,SSG_000666,train
6,542,3853,MOL_000614,SCF_000546,SSG_000632,train
6,542,3854,MOL_000614,SCF_000546,SSG_000632,train
6,542,3855,MOL_000614,SCF_000546,SSG_000633,train
6,542,3856,MOL_000651,SCF_000580,SSG_000670,train
6,542,3857,MOL_003217,SCF_000579,SSG_003329,train
6,542,3858,MOL_000480,SCF_000559,SSG_000486,train
6,542,3859,MOL_000480,SCF_000559,SSG_000486,train
6,542,3860,MOL_000475,SCF_000591,SSG_000480,train
6,542,3861,MOL_000181,SCF_000015,SSG_000182,train
6,542,3862,MOL_001515,SCF_000197,SSG_001550,train
6,542,3863,MOL_001692,SCF_000197,SSG_001733,train
6,542,3864,MOL_001510,SCF_000197,SSG_001545,train
6,542,3867,MOL_001411,SCF_000197,SSG_001445,train
6,542,3869,MOL_001666,SCF_000304,SSG_001706,train
6,542,3870,MOL_002191,SCF_000546,SSG_002257,train
6,542,3871,MOL_001748,SCF_000304,SSG_001789,train
6,542,3874,MOL_002226,SCF_000251,SSG_002294,train
6,542,3875,MOL_001744,SCF_000251,SSG_001785,train
6,542,3876,MOL_001728,SCF_000169,SSG_001769,train
6,542,3878,MOL_000252,SCF_000163,SSG_000256,train
6,542,3879,MOL_000249,SCF_000155,SSG_000253,train
6,542,3880,MOL_000204,SCF_000019,SSG_000206,train
6,542,3881,MOL_002628,SCF_000197,SSG_002718,train
6,542,3882,MOL_003317,SCF_000197,SSG_003434,train
6,542,3883,MOL_001913,SCF_000197,SSG_001957,train
6,542,3884,MOL_001387,SCF_000546,SSG_001421,train
6,542,3885,MOL_001387,SCF_000546,SSG_001421,train
6,542,3886,MOL_001779,SCF_000197,SSG_001820,train
6,542,3887,MOL_001779,SCF_000197,SSG_001820,train
6,542,3888,MOL_001516,SCF_000197,SSG_001551,train
6,542,3889,MOL_002132,SCF_000267,SSG_002196,train
6,542,3891,MOL_001943,SCF_000197,SSG_001992,train
6,542,3892,MOL_001943,SCF_000197,SSG_001991,train
6,542,3893,MOL_001943,SCF_000197,SSG_001990,train
6,542,3895,MOL_002188,SCF_000310,SSG_002254,train
6,542,3896,MOL_001665,SCF_000313,SSG_001705,train
6,542,3897,MOL_002039,SCF_000313,SSG_002097,train
6,542,3898,MOL_001904,SCF_000313,SSG_001948,train
6,542,3899,MOL_001670,SCF_000310,SSG_001710,train
6,542,3900,MOL_001905,SCF_000274,SSG_001949,train
6,542,3901,MOL_002136,SCF_000274,SSG_002200,train
6,542,3902,MOL_001671,SCF_000274,SSG_001711,train
6,542,3903,MOL_001507,SCF_000197,SSG_001541,train
6,542,3904,MOL_002013,SCF_000313,SSG_002065,train
6,542,3905,MOL_002013,SCF_000313,SSG_002066,train
6,542,3906,MOL_001089,SCF_000122,SSG_001118,train
6,542,3908,MOL_003581,SCF_000283,SSG_003729,train
6,542,3909,MOL_003581,SCF_000283,SSG_003729,train
6,542,3910,MOL_003580,SCF_000282,SSG_003728,train
6,542,3911,MOL_003580,SCF_000282,SSG_003728,train
6,542,3912,MOL_002698,SCF_000284,SSG_002793,train
6,542,3914,MOL_003840,SCF_000534,SSG_004016,train
6,542,3915,MOL_003481,SCF_000218,SSG_003614,train
6,542,3916,MOL_003481,SCF_000218,SSG_003614,train
6,542,3918,MOL_001370,SCF_000597,SSG_001404,train
6,542,3919,MOL_003566,SCF_000275,SSG_003714,train
6,542,3920,MOL_003410,SCF_000188,SSG_003536,train
6,542,3921,MOL_001625,SCF_000197,SSG_001661,train
6,542,3922,MOL_002622,SCF_000197,SSG_002712,train
6,542,3923,MOL_001769,SCF_000197,SSG_001810,train
6,542,3924,MOL_001769,SCF_000197,SSG_001810,train
6,542,3925,MOL_001631,SCF_000197,SSG_001668,train
6,542,3926,MOL_002621,SCF_000197,SSG_002711,train
6,542,3927,MOL_001624,SCF_000197,SSG_001660,train
6,542,3928,MOL_001644,SCF_000197,SSG_001683,train
6,542,3929,MOL_001712,SCF_000197,SSG_001753,train
6,542,3930,MOL_002276,SCF_000197,SSG_002348,train
6,542,3931,MOL_001605,SCF_000197,SSG_001641,train
6,542,3932,MOL_001617,SCF_000310,SSG_001653,train
6,542,3933,MOL_001549,SCF_000310,SSG_001584,train
6,542,3934,MOL_001705,SCF_000197,SSG_001746,train
6,542,3935,MOL_001759,SCF_000197,SSG_001800,train
6,542,3936,MOL_001646,SCF_000197,SSG_001685,train
6,542,3937,MOL_001754,SCF_000267,SSG_001795,train
6,542,3938,MOL_002254,SCF_000558,SSG_002324,train
6,542,3939,MOL_001465,SCF_000589,SSG_001499,train
6,542,3940,MOL_002028,SCF_000558,SSG_002082,train
6,542,3941,MOL_001683,SCF_000546,SSG_001723,train
6,542,3942,MOL_001974,SCF_000546,SSG_002024,train
6,542,3943,MOL_001448,SCF_000558,SSG_001482,train
6,542,3944,MOL_001732,SCF_000546,SSG_001773,train
6,542,3945,MOL_001678,SCF_000580,SSG_001718,train
6,542,3946,MOL_001729,SCF_000546,SSG_001770,train
6,542,3947,MOL_002104,SCF_000589,SSG_002166,train
6,542,3948,MOL_001648,SCF_000580,SSG_001687,train
6,542,3949,MOL_001746,SCF_000580,SSG_001787,train
6,542,3951,MOL_002150,SCF_000600,SSG_002215,train
6,542,3952,MOL_001874,SCF_000546,SSG_001918,train
6,542,3953,MOL_001249,SCF_000259,SSG_001283,train
6,542,3954,MOL_001249,SCF_000259,SSG_001283,train
6,542,3955,MOL_001254,SCF_000260,SSG_001288,train
6,542,3956,MOL_002674,SCF_000583,SSG_002768,train
6,542,3957,MOL_002672,SCF_000583,SSG_002766,train
6,542,3958,MOL_001263,SCF_000550,SSG_001297,train
6,542,3960,MOL_003824,SCF_000489,SSG_003997,train
6,542,3961,MOL_002144,SCF_000597,SSG_002209,train
6,542,3962,MOL_002142,SCF_000597,SSG_002207,train
6,542,3963,MOL_002141,SCF_000597,SSG_002206,train
6,542,3964,MOL_002137,SCF_000597,SSG_002202,train
6,542,3965,MOL_002412,SCF_000597,SSG_002488,train
6,542,3966,MOL_002293,SCF_000597,SSG_002367,train
6,542,3968,MOL_001538,SCF_000197,SSG_001573,train
6,542,3969,MOL_001926,SCF_000197,SSG_001969,train
6,542,3970,MOL_001539,SCF_000197,SSG_001574,train
6,542,3971,MOL_001546,SCF_000313,SSG_001582,train
6,542,3973,MOL_001811,SCF_000589,SSG_001855,train
6,542,3974,MOL_001814,SCF_000589,SSG_001858,train
6,542,3975,MOL_001543,SCF_000589,SSG_001578,train
6,542,3976,MOL_002414,SCF_000600,SSG_002491,train
6,542,3977,MOL_002157,SCF_000600,SSG_002222,train
6,542,3978,MOL_002157,SCF_000600,SSG_002222,train
6,542,3979,MOL_002162,SCF_000600,SSG_002227,train
6,542,3980,MOL_002162,SCF_000600,SSG_002227,train
6,542,3981,MOL_002163,SCF_000600,SSG_002228,train
6,542,3982,MOL_002163,SCF_000600,SSG_002228,train
6,542,3983,MOL_002159,SCF_000600,SSG_002224,train
6,542,3986,MOL_003436,SCF_000199,SSG_003567,train
6,542,3987,MOL_003377,SCF_000199,SSG_003500,train
6,542,3989,MOL_001859,SCF_000543,SSG_001903,train
6,542,3990,MOL_001858,SCF_000543,SSG_001902,train
6,542,3991,MOL_002679,SCF_000259,SSG_002773,train
6,542,3992,MOL_002140,SCF_000597,SSG_002205,train
6,542,3993,MOL_000701,SCF_000173,SSG_000723,train
6,542,3994,MOL_000701,SCF_000173,SSG_000722,train
6,542,3995,MOL_000701,SCF_000173,SSG_000723,train
6,542,3997,MOL_000133,SCF_000176,SSG_000134,train
6,542,3998,MOL_001854,SCF_000543,SSG_001898,train
6,542,4000,MOL_002303,SCF_000197,SSG_002378,train
6,542,4002,MOL_002173,SCF_000600,SSG_002238,train
6,542,4003,MOL_002154,SCF_000600,SSG_002219,train
6,542,4004,MOL_002161,SCF_000600,SSG_002226,train
6,542,4005,MOL_002658,SCF_000245,SSG_002752,train
6,542,4010,MOL_002658,SCF_000245,SSG_002752,train
6,542,4011,MOL_003542,SCF_000259,SSG_003687,train
6,542,4012,MOL_000609,SCF_000197,SSG_000626,train
6,542,4013,MOL_000715,SCF_000175,SSG_000737,train
6,542,4014,MOL_000615,SCF_000197,SSG_000631,train
6,542,4015,MOL_000604,SCF_000197,SSG_000621,train
6,542,4016,MOL_000604,SCF_000197,SSG_000620,train
6,542,4017,MOL_000584,SCF_000197,SSG_000597,train
6,542,4019,MOL_000657,SCF_000197,SSG_000676,train
6,542,4021,MOL_000534,SCF_000197,SSG_000540,train
6,542,4023,MOL_000654,SCF_000197,SSG_000673,train
6,542,4025,MOL_003078,SCF_000559,SSG_003188,train
6,542,4026,MOL_003078,SCF_000559,SSG_003188,train
6,542,4027,MOL_002875,SCF_000559,SSG_002979,train
6,542,4028,MOL_003670,SCF_000372,SSG_003824,train
6,542,4029,MOL_000421,SCF_000589,SSG_000426,train
6,542,4031,MOL_002018,SCF_000553,SSG_002071,train
6,542,4032,MOL_002079,SCF_000286,SSG_002139,train
6,542,4033,MOL_000737,SCF_000555,SSG_000759,train
6,542,4034,MOL_000230,SCF_000558,SSG_000235,train
6,542,4035,MOL_000230,SCF_000558,SSG_000235,train
6,542,4036,MOL_000656,SCF_000558,SSG_000675,train
6,542,4037,MOL_000621,SCF_000580,SSG_000639,train
6,542,4038,MOL_000717,SCF_000552,SSG_000739,train
6,542,4039,MOL_001090,SCF_000122,SSG_001119,train
6,542,4040,MOL_000719,SCF_000584,SSG_000741,train
6,542,4041,MOL_003478,SCF_000212,SSG_003610,train
6,542,4042,MOL_003872,SCF_000619,SSG_004054,train
6,542,4043,MOL_000196,SCF_000019,SSG_000197,train
6,542,4044,MOL_000192,SCF_000019,SSG_000193,train
6,542,4045,MOL_000189,SCF_000019,SSG_000190,train
6,542,4046,MOL_000188,SCF_000019,SSG_000189,train
6,542,4047,MOL_003532,SCF_000259,SSG_003675,train
6,542,4048,MOL_001509,SCF_000197,SSG_001544,train
6,542,4049,MOL_001394,SCF_000313,SSG_001428,train
6,542,4050,MOL_001423,SCF_000313,SSG_001457,train
6,542,4051,MOL_002481,SCF_000197,SSG_002563,train
6,542,4052,MOL_001518,SCF_000197,SSG_001553,train
6,542,4053,MOL_001938,SCF_000197,SSG_001985,train
6,542,4054,MOL_000542,SCF_000546,SSG_000548,train
6,542,4055,MOL_000542,SCF_000546,SSG_000548,train
6,542,4056,MOL_003586,SCF_000301,SSG_003734,train
6,542,4057,MOL_000478,SCF_000559,SSG_000483,train
6,542,4058,MOL_002046,SCF_000562,SSG_002104,train
6,542,4060,MOL_002047,SCF_000562,SSG_002105,train
6,542,4061,MOL_001113,SCF_000597,SSG_001142,train
6,542,4062,MOL_001359,SCF_000597,SSG_001393,train
6,542,4063,MOL_001360,SCF_000597,SSG_001394,train
6,542,4066,MOL_002878,SCF_000275,SSG_002982,train
6,542,4067,MOL_002888,SCF_000275,SSG_002991,train
6,542,4068,MOL_003316,SCF_000197,SSG_003433,train
6,542,4070,MOL_001504,SCF_000197,SSG_001539,train
6,542,4071,MOL_003147,SCF_000615,SSG_003258,train
6,542,4072,MOL_003148,SCF_000617,SSG_003259,train
6,542,4073,MOL_001628,SCF_000197,SSG_001665,train
6,542,4074,MOL_001743,SCF_000270,SSG_001784,train
6,542,4075,MOL_001912,SCF_000197,SSG_001956,train
6,542,4076,MOL_002115,SCF_000310,SSG_002177,train
6,542,4078,MOL_002277,SCF_000197,SSG_002350,train
6,542,4079,MOL_002277,SCF_000197,SSG_002349,train
6,542,4080,MOL_001957,SCF_000197,SSG_002006,train
6,542,4081,MOL_001668,SCF_000310,SSG_001708,train
6,542,4082,MOL_002030,SCF_000313,SSG_002087,train
6,542,4083,MOL_002388,SCF_000197,SSG_002463,train
6,542,4084,MOL_002390,SCF_000197,SSG_002465,train
6,542,4085,MOL_001942,SCF_000197,SSG_001989,train
6,542,4086,MOL_001975,SCF_000546,SSG_002025,train
6,542,4087,MOL_001456,SCF_000589,SSG_001490,train
6,542,4088,MOL_001466,SCF_000589,SSG_001500,train
6,542,4089,MOL_001461,SCF_000558,SSG_001495,train
6,542,4090,MOL_002083,SCF_000580,SSG_002143,train
6,542,4091,MOL_001996,SCF_000546,SSG_002047,train
6,542,4092,MOL_001989,SCF_000546,SSG_002040,train
6,542,4093,MOL_003541,SCF_000256,SSG_003686,train
6,542,4094,MOL_000523,SCF_000254,SSG_000529,train
6,542,4096,MOL_002680,SCF_000259,SSG_002774,train
6,542,4097,MOL_001248,SCF_000259,SSG_001282,train
6,542,4098,MOL_001242,SCF_000578,SSG_001276,train
6,542,4099,MOL_000201,SCF_000019,SSG_000202,train
6,542,4100,MOL_003775,SCF_000493,SSG_003946,train
6,542,4101,MOL_001768,SCF_000197,SSG_001809,train
6,542,4102,MOL_001662,SCF_000313,SSG_001703,train
6,542,4103,MOL_001950,SCF_000197,SSG_001999,train
6,542,4104,MOL_001720,SCF_000197,SSG_001761,train
6,542,4105,MOL_001547,SCF_000313,SSG_001581,train
6,542,4106,MOL_001537,SCF_000558,SSG_001572,train
6,542,4107,MOL_001735,SCF_000560,SSG_001776,train
6,542,4108,MOL_001735,SCF_000560,SSG_001776,train
6,542,4109,MOL_001749,SCF_000592,SSG_001790,train
6,542,4110,MOL_001749,SCF_000592,SSG_001790,train
6,542,4111,MOL_002107,SCF_000589,SSG_002169,train
6,542,4112,MOL_001739,SCF_000558,SSG_001780,train
6,542,4113,MOL_001145,SCF_000600,SSG_001175,train
6,542,4116,MOL_001361,SCF_000597,SSG_001395,train
6,542,4119,MOL_001274,SCF_000539,SSG_001308,train
6,542,4120,MOL_002175,SCF_000600,SSG_002240,train
6,542,4121,MOL_000725,SCF_000613,SSG_000747,train
6,542,4123,MOL_001275,SCF_000540,SSG_001309,train
6,542,4124,MOL_003204,SCF_000580,SSG_003316,train
6,542,4125,MOL_000753,SCF_000544,SSG_000775,train
6,542,4126,MOL_000091,SCF_000197,SSG_000092,train
6,542,4127,MOL_001784,SCF_000173,SSG_001825,train
6,542,4128,MOL_001784,SCF_000173,SSG_001826,train
6,542,4129,MOL_000705,SCF_000219,SSG_000727,train
6,542,4130,MOL_000131,SCF_000220,SSG_000132,train
6,542,4131,MOL_001857,SCF_000543,SSG_001901,train
6,542,4132,MOL_003806,SCF_000413,SSG_003977,train
6,542,4133,MOL_000399,SCF_000544,SSG_000403,train
6,542,4134,MOL_003887,SCF_000657,SSG_004070,train
6,542,4135,MOL_002833,SCF_000589,SSG_002934,train
6,542,4136,MOL_003613,SCF_000546,SSG_003763,train
6,542,4137,MOL_000700,SCF_000173,SSG_000721,train
6,542,4139,MOL_000710,SCF_000173,SSG_000732,train
6,542,4140,MOL_000545,SCF_000178,SSG_000551,train
6,542,4141,MOL_000546,SCF_000190,SSG_000552,train
6,542,4143,MOL_001640,SCF_000197,SSG_001679,train
6,542,4145,MOL_002302,SCF_000197,SSG_002376,train
6,542,4146,MOL_002302,SCF_000197,SSG_002377,train
6,542,4148,MOL_001798,SCF_000197,SSG_001840,train
6,542,4149,MOL_001798,SCF_000197,SSG_001841,train
6,542,4150,MOL_001798,SCF_000197,SSG_001840,train
6,542,4151,MOL_000585,SCF_000197,SSG_000598,train
6,542,4152,MOL_001961,SCF_000197,SSG_002010,train
6,542,4155,MOL_002296,SCF_000197,SSG_002370,train
6,542,4156,MOL_003458,SCF_000206,SSG_003589,train
6,542,4157,MOL_003370,SCF_000148,SSG_003493,train
6,542,4158,MOL_000365,SCF_000653,SSG_000369,train
6,542,4159,MOL_000352,SCF_000565,SSG_000356,train
6,542,4160,MOL_000352,SCF_000565,SSG_000356,train
6,542,4161,MOL_001244,SCF_000364,SSG_001278,train
6,542,4162,MOL_001693,SCF_000546,SSG_001735,train
6,542,4163,MOL_003144,SCF_000535,SSG_003255,train
6,542,4164,MOL_001330,SCF_000578,SSG_001365,train
6,542,4165,MOL_000419,SCF_000313,SSG_000424,train
6,542,4166,MOL_000602,SCF_000197,SSG_000617,train
6,542,4167,MOL_000602,SCF_000197,SSG_000618,train
6,542,4168,MOL_000602,SCF_000197,SSG_000617,train
6,542,4169,MOL_000602,SCF_000197,SSG_000617,train
6,542,4170,MOL_000602,SCF_000197,SSG_000618,train
6,542,4171,MOL_000602,SCF_000197,SSG_000618,train
6,542,4172,MOL_000637,SCF_000197,SSG_000655,train
6,542,4174,MOL_000605,SCF_000197,SSG_000622,train
6,542,4175,MOL_000616,SCF_000197,SSG_000634,train
6,542,4176,MOL_000616,SCF_000197,SSG_000634,train
6,542,4177,MOL_000616,SCF_000197,SSG_000634,train
6,542,4178,MOL_000616,SCF_000197,SSG_000634,train
6,542,4179,MOL_000538,SCF_000176,SSG_000544,train
6,542,4180,MOL_000730,SCF_000175,SSG_000752,train
6,542,4181,MOL_000215,SCF_000197,SSG_000216,train
6,542,4182,MOL_002067,SCF_000218,SSG_002126,train
6,542,4183,MOL_002067,SCF_000218,SSG_002126,train
6,542,4185,MOL_000720,SCF_000175,SSG_000742,train
6,542,4186,MOL_000081,SCF_000197,SSG_000082,train
6,542,4187,MOL_000075,SCF_000197,SSG_000076,train
6,542,4188,MOL_000123,SCF_000197,SSG_000124,train
6,542,4189,MOL_000597,SCF_000197,SSG_000612,train
6,542,4190,MOL_000716,SCF_000175,SSG_000738,train
6,542,4191,MOL_000727,SCF_000175,SSG_000749,train
6,542,4192,MOL_000718,SCF_000296,SSG_000740,train
6,542,4193,MOL_003209,SCF_000588,SSG_003321,train
6,542,4194,MOL_003210,SCF_000557,SSG_003322,train
6,542,4195,MOL_001642,SCF_000197,SSG_001681,train
6,542,4196,MOL_000239,SCF_000558,SSG_000243,train
6,542,4197,MOL_000237,SCF_000589,SSG_000241,train
6,542,4198,MOL_001988,SCF_000546,SSG_002039,train
6,542,4199,MOL_002021,SCF_000558,SSG_002074,train
6,542,4200,MOL_002021,SCF_000558,SSG_002074,train
6,542,4201,MOL_001805,SCF_000546,SSG_001849,train
6,542,4202,MOL_001806,SCF_000197,SSG_001850,train
6,542,4203,MOL_001560,SCF_000558,SSG_001595,train
6,542,4204,MOL_001734,SCF_000546,SSG_001775,train
6,542,4205,MOL_001747,SCF_000580,SSG_001788,train
6,542,4206,MOL_002098,SCF_000579,SSG_002158,train
6,542,4208,MOL_002042,SCF_000559,SSG_002100,train
6,542,4209,MOL_000369,SCF_000208,SSG_000373,train
6,542,4210,MOL_002389,SCF_000197,SSG_002464,train
6,542,4211,MOL_001395,SCF_000313,SSG_001429,train
6,542,4212,MOL_001935,SCF_000197,SSG_001982,train
6,542,4213,MOL_001981,SCF_000309,SSG_002031,train
6,542,4214,MOL_000729,SCF_000541,SSG_000751,train
6,542,4215,MOL_000667,SCF_000197,SSG_000686,train
6,542,4216,MOL_003427,SCF_000196,SSG_003554,train
6,542,4217,MOL_003426,SCF_000195,SSG_003553,train
6,542,4218,MOL_003533,SCF_000257,SSG_003676,train
6,542,4221,MOL_001357,SCF_000597,SSG_001391,train
6,542,4222,MOL_001365,SCF_000597,SSG_001399,train
6,542,4223,MOL_001368,SCF_000597,SSG_001402,train
6,542,4224,MOL_000376,SCF_000169,SSG_000380,train
6,542,4225,MOL_000370,SCF_000226,SSG_000374,train
6,542,4226,MOL_000345,SCF_000226,SSG_000349,train
6,542,4227,MOL_001464,SCF_000589,SSG_001498,train
6,542,4228,MOL_001685,SCF_000197,SSG_001725,train
6,542,4229,MOL_001478,SCF_000197,SSG_001512,train
6,542,4230,MOL_002187,SCF_000310,SSG_002253,train
6,542,4231,MOL_001675,SCF_000310,SSG_001715,train
6,542,4232,MOL_001687,SCF_000197,SSG_001728,train
6,542,4234,MOL_001453,SCF_000313,SSG_001487,train
6,542,4235,MOL_000541,SCF_000589,SSG_000547,train
6,542,4236,MOL_003252,SCF_000588,SSG_003366,train
6,542,4238,MOL_003108,SCF_000549,SSG_003218,train
6,542,4240,MOL_001976,SCF_000298,SSG_002026,train
6,542,4241,MOL_000469,SCF_000559,SSG_000474,train
6,542,4242,MOL_000481,SCF_000559,SSG_000485,train
6,542,4243,MOL_001663,SCF_000313,SSG_001702,train
6,542,4244,MOL_001623,SCF_000197,SSG_001659,train
6,542,4245,MOL_001813,SCF_000313,SSG_001857,train
6,542,4246,MOL_001706,SCF_000197,SSG_001748,train
6,542,4247,MOL_001610,SCF_000313,SSG_001646,train
6,542,4248,MOL_001758,SCF_000197,SSG_001799,train
6,542,4249,MOL_001460,SCF_000558,SSG_001494,train
6,542,4250,MOL_001454,SCF_000589,SSG_001488,train
6,542,4251,MOL_001740,SCF_000558,SSG_001781,train
6,542,4252,MOL_001756,SCF_000546,SSG_001797,train
6,542,4254,MOL_000470,SCF_000591,SSG_000475,train
6,542,4255,MOL_001121,SCF_000271,SSG_001150,train
6,542,4257,MOL_000190,SCF_000019,SSG_000191,train
6,542,4258,MOL_000205,SCF_000019,SSG_000205,train
6,542,4259,MOL_000203,SCF_000019,SSG_000204,train
6,542,4260,MOL_000200,SCF_000019,SSG_000201,train
6,542,4261,MOL_000193,SCF_000019,SSG_000194,train
6,542,4262,MOL_003145,SCF_000544,SSG_003256,train
6,542,4263,MOL_001812,SCF_000558,SSG_001856,train
6,542,4264,MOL_000586,SCF_000178,SSG_000599,train
6,542,4265,MOL_002618,SCF_000197,SSG_002708,train
6,542,4266,MOL_002984,SCF_000574,SSG_003093,train
6,542,4267,MOL_002981,SCF_000540,SSG_003090,train
6,542,4268,MOL_002981,SCF_000540,SSG_003089,train
6,542,4269,MOL_002981,SCF_000540,SSG_003088,train
6,542,4270,MOL_001276,SCF_000540,SSG_001310,train
6,542,4271,MOL_000426,SCF_000313,SSG_000431,train
6,542,4272,MOL_001213,SCF_000544,SSG_001247,train
6,542,4273,MOL_001366,SCF_000597,SSG_001400,train
6,542,4274,MOL_001364,SCF_000597,SSG_001398,train
6,542,4275,MOL_001369,SCF_000597,SSG_001403,train
6,542,4276,MOL_003616,SCF_000349,SSG_003766,train
6,542,4277,MOL_001505,SCF_000549,SSG_001540,train
6,542,4278,MOL_003399,SCF_000197,SSG_003524,train
6,542,4279,MOL_003399,SCF_000197,SSG_003524,train
6,542,4280,MOL_001932,SCF_000173,SSG_001980,train
6,542,4281,MOL_000704,SCF_000219,SSG_000726,train
6,542,4282,MOL_000130,SCF_000220,SSG_000131,train
6,542,4285,MOL_003618,SCF_000358,SSG_003768,train
6,542,4286,MOL_001694,SCF_000197,SSG_001734,train
6,542,4287,MOL_001955,SCF_000197,SSG_002004,train
6,542,4288,MOL_001043,SCF_000552,SSG_001070,train
6,542,4289,MOL_001044,SCF_000584,SSG_001071,train
6,542,4290,MOL_003514,SCF_000245,SSG_003651,train
6,542,4291,MOL_002662,SCF_000197,SSG_002756,train
6,542,4292,MOL_003120,SCF_000399,SSG_003231,train
6,542,4293,MOL_001327,SCF_000578,SSG_001361,train
6,542,4294,MOL_001322,SCF_000578,SSG_001356,train
6,542,4296,MOL_000246,SCF_000169,SSG_000250,train
6,542,4299,MOL_001959,SCF_000178,SSG_002008,train
6,542,4301,MOL_001634,SCF_000197,SSG_001673,train
6,542,4302,MOL_001629,SCF_000197,SSG_001666,train
6,542,4304,MOL_002029,SCF_000313,SSG_002086,train
6,542,4305,MOL_001804,SCF_000313,SSG_001848,train
6,542,4306,MOL_001639,SCF_000197,SSG_001678,train
6,542,4307,MOL_001530,SCF_000197,SSG_001565,train
6,542,4308,MOL_000589,SCF_000197,SSG_000602,train
6,542,4309,MOL_000588,SCF_000197,SSG_000601,train
6,542,4311,MOL_001921,SCF_000197,SSG_001967,train
6,542,4312,MOL_001603,SCF_000197,SSG_001639,train
6,542,4313,MOL_001603,SCF_000197,SSG_001639,train
6,542,4314,MOL_001536,SCF_000197,SSG_001571,train
6,542,4315,MOL_001928,SCF_000197,SSG_001971,train
