observation_id,molecule_group_id,fold
2412,MOL_003500,1
2413,MOL_003500,1
2414,MOL_003500,1
2415,MOL_003553,2
2416,MOL_003557,5
2417,MOL_003557,5
2418,MOL_003557,5
2419,MOL_003557,5
2420,MOL_003557,5
2421,MOL_003595,1
2422,MOL_003595,1
2423,MOL_003597,3
2424,MOL_003597,3
2425,MOL_003597,3
2426,MOL_003565,4
2427,MOL_003547,3
2428,MOL_003547,3
2429,MOL_003545,2
2430,MOL_003545,2
2431,MOL_003518,1
2432,MOL_003518,1
2433,MOL_003518,1
2434,MOL_003518,1
2435,MOL_002864,3
2436,MOL_002839,3
2437,MOL_003284,1
2438,MOL_002959,4
2439,MOL_003572,2
2440,MOL_003572,2
2441,MOL_003572,2
2442,MOL_003572,2
2443,MOL_003572,2
2444,MOL_003572,2
2445,MOL_003572,2
2446,MOL_003572,2
2447,MOL_003578,2
2448,MOL_003578,2
2449,MOL_003578,2
2450,MOL_003578,2
2451,MOL_003578,2
2452,MOL_003578,2
2453,MOL_003550,5
2454,MOL_002804,1
2455,MOL_002804,1
2456,MOL_002804,1
2457,MOL_003776,4
2458,MOL_002841,2
2459,MOL_002841,2
2460,MOL_002841,2
2461,MOL_002924,1
2462,MOL_002886,3
2463,MOL_002804,1
2464,MOL_002886,3
2465,MOL_002960,4
2466,MOL_002805,3
2467,MOL_002915,4
2468,MOL_003771,4
2469,MOL_003862,2
2470,MOL_003195,4
2471,MOL_003195,4
2472,MOL_003195,4
2473,MOL_003196,2
2474,MOL_003201,5
2475,MOL_003160,1
2476,MOL_003160,1
2477,MOL_003160,1
2478,MOL_003160,1
2479,MOL_003175,3
2480,MOL_003175,3
2481,MOL_003175,3
2482,MOL_003169,1
2483,MOL_003169,1
2484,MOL_003169,1
2485,MOL_003169,1
2486,MOL_003186,1
2487,MOL_003171,1
2488,MOL_003176,4
2489,MOL_003176,4
2490,MOL_003867,5
2491,MOL_003867,5
2492,MOL_003200,4
2493,MOL_003178,2
2494,MOL_003189,3
2495,MOL_003173,4
2496,MOL_003162,3
2497,MOL_003162,3
2498,MOL_003162,3
2499,MOL_003172,3
2500,MOL_003172,3
2501,MOL_003184,2
2502,MOL_003184,2
2503,MOL_003197,1
2504,MOL_003165,2
2505,MOL_003165,2
2506,MOL_003165,2
2507,MOL_003174,5
2508,MOL_003174,5
2509,MOL_003202,1
2510,MOL_003187,2
2511,MOL_003187,2
2512,MOL_003165,2
2513,MOL_003198,2
2514,MOL_003166,3
2515,MOL_003185,3
2516,MOL_003199,3
2517,MOL_003188,4
2518,MOL_003230,5
2519,MOL_000182,2
2520,MOL_000311,2
2521,MOL_002792,1
2522,MOL_001268,3
2523,MOL_002793,3
2524,MOL_002954,3
2525,MOL_002910,1
2526,MOL_000197,5
2527,MOL_002807,5
2528,MOL_002807,5
2529,MOL_002916,2
2530,MOL_002916,2
2531,MOL_002868,5
2532,MOL_002868,5
2533,MOL_002859,4
2534,MOL_002859,4
2535,MOL_002798,1
2536,MOL_002798,1
2537,MOL_002651,4
2538,MOL_002656,3
2539,MOL_002650,3
2540,MOL_002796,2
2541,MOL_002830,5
2542,MOL_002830,5
2543,MOL_002655,2
2544,MOL_003608,2
2545,MOL_003612,4
2546,MOL_002844,3
2547,MOL_002808,5
2548,MOL_002808,5
2549,MOL_002808,5
2550,MOL_002825,4
2551,MOL_002825,4
2552,MOL_002825,4
2553,MOL_002825,4
2554,MOL_002899,1
2555,MOL_002899,1
2556,MOL_002901,3
2557,MOL_002920,3
2558,MOL_002920,3
2559,MOL_002920,3
2560,MOL_002857,1
2561,MOL_002857,1
2562,MOL_002970,2
2563,MOL_002961,1
2564,MOL_002854,3
2565,MOL_002911,2
2566,MOL_002911,2
2567,MOL_002972,1
2568,MOL_002972,1
2569,MOL_001259,1
2570,MOL_002812,2
2571,MOL_002812,2
2572,MOL_001257,4
2573,MOL_001257,4
2574,MOL_001253,5
2575,MOL_001253,5
2576,MOL_001253,5
2577,MOL_002926,5
2578,MOL_002926,5
2579,MOL_002847,5
2580,MOL_002682,3
2581,MOL_002840,4
2582,MOL_002834,3
2583,MOL_002681,5
2584,MOL_002681,5
2585,MOL_002890,5
2586,MOL_002890,5
2587,MOL_002890,5
2588,MOL_002890,5
2589,MOL_002887,3
2590,MOL_002879,4
2591,MOL_002879,4
2592,MOL_002879,4
2593,MOL_002884,3
2594,MOL_002884,3
2595,MOL_002884,3
2596,MOL_002884,3
2597,MOL_001258,5
2598,MOL_002813,3
2599,MOL_002813,3
2600,MOL_002813,3
2601,MOL_002813,3
2602,MOL_002813,3
2603,MOL_002848,4
2604,MOL_002848,4
2605,MOL_002848,4
2606,MOL_002848,4
2607,MOL_003391,1
2608,MOL_003475,3
2609,MOL_003450,3
2610,MOL_003504,4
2611,MOL_001273,1
2612,MOL_002917,2
2613,MOL_002963,2
2614,MOL_002931,4
2615,MOL_002931,4
2616,MOL_002931,4
2617,MOL_000184,4
2618,MOL_002134,2
2619,MOL_002134,2
2620,MOL_002002,1
2621,MOL_002002,1
2622,MOL_002002,1
2623,MOL_002002,1
2624,MOL_002002,1
2625,MOL_002002,1
2626,MOL_002002,1
2627,MOL_002002,1
2628,MOL_002002,1
2629,MOL_002002,1
2630,MOL_002002,1
2631,MOL_002002,1
2632,MOL_002002,1
2633,MOL_002002,1
2634,MOL_002096,5
2635,MOL_002096,5
2636,MOL_002096,5
2637,MOL_002096,5
2638,MOL_002096,5
2639,MOL_002096,5
2640,MOL_002396,4
2641,MOL_002408,5
2642,MOL_002394,2
2643,MOL_002394,2
2644,MOL_002394,2
2645,MOL_002394,2
2646,MOL_002406,4
2647,MOL_002406,4
2648,MOL_002406,4
2649,MOL_002406,4
2650,MOL_002486,3
2651,MOL_002498,5
2652,MOL_002498,5
2653,MOL_002498,5
2654,MOL_002053,1
2655,MOL_002802,3
2656,MOL_002100,4
2657,MOL_002194,4
2658,MOL_002194,4
2659,MOL_002205,1
2660,MOL_002205,1
2661,MOL_002487,4
2662,MOL_003496,4
2663,MOL_003429,3
2664,MOL_003429,3
2665,MOL_003429,3
2666,MOL_003429,3
2667,MOL_003431,4
2668,MOL_003590,2
2669,MOL_003583,5
2670,MOL_002037,1
2671,MOL_002124,3
2672,MOL_002124,3
2673,MOL_002124,3
2674,MOL_002500,4
2675,MOL_003719,4
2676,MOL_002272,1
2677,MOL_002652,5
2678,MOL_002410,1
2679,MOL_002488,1
2680,MOL_002005,4
2681,MOL_002005,4
2682,MOL_002005,4
2683,MOL_002005,4
2684,MOL_002005,4
2685,MOL_002005,4
2686,MOL_002101,5
2687,MOL_002101,5
2688,MOL_002101,5
2689,MOL_002397,5
2690,MOL_002409,5
2691,MOL_002246,1
2692,MOL_002242,4
2693,MOL_003501,2
2694,MOL_003441,2
2695,MOL_003383,5
2696,MOL_003449,4
2697,MOL_003521,4
2698,MOL_003521,4
2699,MOL_003528,5
2700,MOL_003528,5
2701,MOL_003525,1
2702,MOL_002041,3
2703,MOL_002041,3
2704,MOL_002041,3
2705,MOL_002399,1
2706,MOL_002411,2
2707,MOL_002411,2
2708,MOL_002125,4
2709,MOL_002125,4
2710,MOL_002125,4
2711,MOL_002041,3
2712,MOL_002399,1
2713,MOL_002797,5
2714,MOL_002828,4
2715,MOL_003551,5
2716,MOL_003579,2
2717,MOL_002806,4
2718,MOL_003386,1
2719,MOL_003499,1
2720,MOL_003472,4
2721,MOL_003472,4
2722,MOL_003503,3
2723,MOL_003483,4
2724,MOL_003483,4
2725,MOL_003546,1
2726,MOL_003511,5
2727,MOL_003511,5
2728,MOL_003540,2
2729,MOL_003540,2
2730,MOL_003764,1
2731,MOL_003764,1
2732,MOL_003764,1
2733,MOL_003764,1
2734,MOL_003764,1
2735,MOL_003764,1
2736,MOL_003764,1
2737,MOL_003764,1
2738,MOL_003764,1
2739,MOL_003764,1
2740,MOL_003764,1
2741,MOL_003764,1
2742,MOL_003764,1
2743,MOL_003764,1
2744,MOL_003764,1
2745,MOL_003759,3
2746,MOL_003759,3
2747,MOL_003762,4
2748,MOL_003761,4
2749,MOL_002043,5
2750,MOL_002400,4
2751,MOL_002489,5
2752,MOL_002838,2
2753,MOL_002836,5
2754,MOL_003575,1
2755,MOL_003575,1
2756,MOL_003575,1
2757,MOL_003575,1
2758,MOL_003577,4
2759,MOL_003577,4
2760,MOL_003570,5
2761,MOL_003570,5
2762,MOL_003570,5
2763,MOL_003570,5
2764,MOL_003571,1
2765,MOL_003571,1
2766,MOL_003571,1
2767,MOL_002803,4
2768,MOL_003071,3
2769,MOL_003071,3
2770,MOL_003071,3
2771,MOL_003071,3
2772,MOL_003059,4
2773,MOL_003059,4
2774,MOL_003059,4
2775,MOL_003059,4
2776,MOL_003059,4
2777,MOL_003059,4
2778,MOL_003059,4
2779,MOL_003059,4
2780,MOL_003059,4
2781,MOL_003065,3
2782,MOL_003065,3
2783,MOL_003065,3
2784,MOL_003065,3
2785,MOL_003065,3
2786,MOL_003085,5
2787,MOL_003085,5
2788,MOL_003085,5
2789,MOL_003073,5
2790,MOL_003073,5
2791,MOL_003073,5
2792,MOL_003087,5
2793,MOL_003076,3
2794,MOL_003066,4
2795,MOL_003182,4
2796,MOL_003072,4
2797,MOL_003074,1
2798,MOL_003082,2
2799,MOL_003079,4
2800,MOL_003075,5
2801,MOL_003075,5
2802,MOL_003084,1
2803,MOL_003084,1
2804,MOL_003084,1
2805,MOL_003084,1
2806,MOL_003170,2
2807,MOL_003152,3
2808,MOL_003167,4
2809,MOL_003062,5
2810,MOL_003062,5
2811,MOL_003067,5
2812,MOL_003067,5
2813,MOL_003086,3
2814,MOL_003086,3
2815,MOL_003086,3
2816,MOL_003081,4
2817,MOL_003080,1
2818,MOL_003091,4
2819,MOL_003077,2
2820,MOL_003062,5
2821,MOL_003044,3
2822,MOL_003155,2
2823,MOL_003853,5
2824,MOL_003853,5
2825,MOL_003064,2
2826,MOL_003069,1
2827,MOL_003164,5
2828,MOL_003183,5
2829,MOL_003227,1
2830,MOL_003229,4
2831,MOL_003226,3
2832,MOL_003228,2
2833,MOL_003232,1
2834,MOL_000185,5
2835,MOL_000689,4
2836,MOL_002790,5
2837,MOL_002820,5
2838,MOL_002906,2
2839,MOL_001170,4
2840,MOL_001170,4
2841,MOL_002648,1
2842,MOL_001998,2
2843,MOL_001998,2
2844,MOL_002485,5
2845,MOL_002393,1
2846,MOL_002193,1
2847,MOL_002403,1
2848,MOL_002482,2
2849,MOL_002391,4
2850,MOL_001965,5
2851,MOL_002824,5
2852,MOL_002670,5
2853,MOL_002817,2
2854,MOL_000451,4
2855,MOL_002065,2
2856,MOL_002496,3
2857,MOL_002089,2
2858,MOL_002497,4
2859,MOL_002657,5
2860,MOL_002657,5
2861,MOL_002811,1
2862,MOL_002811,1
2863,MOL_002846,4
2864,MOL_002846,4
2865,MOL_002846,4
2866,MOL_002831,1
2867,MOL_001243,5
2868,MOL_001240,4
2869,MOL_002228,3
2870,MOL_002228,3
2871,MOL_002228,3
2872,MOL_002849,4
2873,MOL_002849,4
2874,MOL_002849,4
2875,MOL_002849,4
2876,MOL_003841,3
2877,MOL_002814,4
2878,MOL_002050,2
2879,MOL_002050,2
2880,MOL_002050,2
2881,MOL_003856,4
2882,MOL_002392,5
2883,MOL_002392,5
2884,MOL_002404,2
2885,MOL_002876,1
2886,MOL_001978,4
2887,MOL_001966,3
2888,MOL_001966,3
2889,MOL_001966,3
2890,MOL_002287,1
2891,MOL_003336,1
2892,MOL_002052,2
2893,MOL_002069,4
2894,MOL_002069,4
2895,MOL_002273,5
2896,MOL_002273,5
2897,MOL_002273,5
2898,MOL_002842,5
2899,MOL_002186,1
2900,MOL_002186,1
2901,MOL_002484,4
2902,MOL_002040,5
2903,MOL_002040,5
2904,MOL_002918,1
2905,MOL_002405,3
2906,MOL_002405,3
2907,MOL_002256,5
2908,MOL_002147,2
2909,MOL_002056,2
2910,MOL_002056,2
2911,MOL_002490,2
2912,MOL_002401,3
2913,MOL_003632,5
2914,MOL_002056,2
2915,MOL_002490,2
2916,MOL_002413,5
2917,MOL_002413,5
2918,MOL_001979,2
2919,MOL_002225,4
2920,MOL_002855,1
2921,MOL_002928,1
2922,MOL_002903,1
2923,MOL_002934,5
2924,MOL_002795,5
2925,MOL_002912,3
2926,MOL_002955,2
2927,MOL_002148,3
2928,MOL_002148,3
2929,MOL_002148,3
2930,MOL_002148,3
2931,MOL_002148,3
2932,MOL_002058,5
2933,MOL_002058,5
2934,MOL_002058,5
2935,MOL_002058,5
2936,MOL_002503,2
2937,MOL_002503,2
2938,MOL_002503,2
2939,MOL_002492,2
2940,MOL_002402,5
2941,MOL_002245,5
2942,MOL_003633,1
2943,MOL_003633,1
2944,MOL_003641,5
2945,MOL_003720,3
2946,MOL_002815,5
2947,MOL_002532,1
2948,MOL_000183,3
2949,MOL_003428,1
2950,MOL_003428,1
2951,MOL_003428,1
2952,MOL_003428,1
2953,MOL_003428,1
2954,MOL_003428,1
2955,MOL_003428,1
2956,MOL_003428,1
2957,MOL_003428,1
2958,MOL_003428,1
2959,MOL_003428,1
2960,MOL_003428,1
2961,MOL_003428,1
2962,MOL_003428,1
2963,MOL_003428,1
2964,MOL_003428,1
2965,MOL_003428,1
2966,MOL_003428,1
2967,MOL_003428,1
2968,MOL_003495,1
2969,MOL_003495,1
2970,MOL_003394,5
2971,MOL_003394,5
2972,MOL_003394,5
2973,MOL_003394,5
2974,MOL_003394,5
2975,MOL_003394,5
2976,MOL_003394,5
2977,MOL_003556,3
2978,MOL_003556,3
2979,MOL_003425,4
2980,MOL_003584,1
2981,MOL_003552,1
2982,MOL_003634,2
2983,MOL_002900,4
2984,MOL_002898,2
2985,MOL_002791,2
2986,MOL_002821,1
2987,MOL_001252,4
2988,MOL_001252,4
2989,MOL_001255,1
2990,MOL_001652,2
2991,MOL_001652,2
2992,MOL_001652,2
2993,MOL_001991,3
2994,MOL_001991,3
2995,MOL_002282,4
2996,MOL_002282,4
2997,MOL_002640,1
2998,MOL_002640,1
2999,MOL_002639,3
3000,MOL_002639,3
3001,MOL_001816,5
3002,MOL_002686,1
3003,MOL_002288,3
3004,MOL_003589,4
3005,MOL_003446,3
3006,MOL_003407,2
3007,MOL_003380,1
3008,MOL_003465,1
3009,MOL_002889,4
3010,MOL_002451,4
3011,MOL_003381,3
3012,MOL_003408,3
3013,MOL_003447,1
3014,MOL_003482,3
3015,MOL_003523,3
3016,MOL_003527,2
3017,MOL_003527,2
3018,MOL_003471,5
3019,MOL_003756,1
3020,MOL_003763,5
3021,MOL_003763,5
3022,MOL_003758,5
3023,MOL_002044,2
3024,MOL_003439,5
3025,MOL_003440,1
3026,MOL_003434,1
3027,MOL_003433,5
3028,MOL_003387,3
3029,MOL_003854,2
3030,MOL_003869,2
3031,MOL_002493,1
3032,MOL_003498,5
3033,MOL_003498,5
3034,MOL_003382,4
3035,MOL_003409,4
3036,MOL_003448,2
3037,MOL_003554,5
3038,MOL_003554,5
3039,MOL_003502,5
3040,MOL_003558,4
3041,MOL_003519,2
3042,MOL_003539,1
3043,MOL_003539,1
3044,MOL_003519,2
3045,MOL_003517,5
3046,MOL_002837,1
3047,MOL_002835,4
3048,MOL_003531,2
3049,MOL_003625,1
3050,MOL_003622,2
3051,MOL_003622,2
3052,MOL_003619,3
3053,MOL_003870,3
3054,MOL_003870,3
3055,MOL_003870,3
3056,MOL_003870,3
3057,MOL_003870,3
3058,MOL_003870,3
3059,MOL_003870,3
3060,MOL_003870,3
3061,MOL_003870,3
3062,MOL_003870,3
3063,MOL_003878,1
3064,MOL_003877,4
3065,MOL_003877,4
3066,MOL_003874,2
3067,MOL_003874,2
3068,MOL_003871,4
3069,MOL_003871,4
3070,MOL_003871,4
3071,MOL_003871,4
3072,MOL_003875,4
3073,MOL_003561,2
3074,MOL_003561,2
3075,MOL_003561,2
3076,MOL_003561,2
3077,MOL_003563,4
3078,MOL_003563,4
3079,MOL_003563,4
3080,MOL_003563,4
3081,MOL_003563,4
3082,MOL_003563,4
3083,MOL_003574,4
3084,MOL_003574,4
3085,MOL_003574,4
3086,MOL_003569,5
3087,MOL_003569,5
3088,MOL_003569,5
3089,MOL_003569,5
3090,MOL_003549,4
3091,MOL_003559,5
3092,MOL_003560,1
3093,MOL_002883,1
3094,MOL_003384,2
3095,MOL_003470,4
3096,MOL_003842,4
3097,MOL_003857,3
3098,MOL_003876,3
3099,MOL_003876,3
3100,MOL_003879,5
3101,MOL_003879,5
3102,MOL_003879,5
3103,MOL_003879,5
3104,MOL_003879,5
3105,MOL_003846,4
3106,MOL_003885,5
3107,MOL_003885,5
3108,MOL_003886,1
3109,MOL_003885,5
3110,MOL_003154,1
3111,MOL_003151,5
3112,MOL_003891,3
3113,MOL_003786,5
3114,MOL_003153,4
3115,MOL_000253,3
3116,MOL_000067,4
3117,MOL_000662,1
3118,MOL_003163,4
3119,MOL_003420,5
3120,MOL_000441,5
3121,MOL_000243,3
3122,MOL_000243,3
3123,MOL_000244,4
3124,MOL_000375,5
3125,MOL_000377,2
3126,MOL_000377,2
3127,MOL_000256,2
3128,MOL_000674,5
3129,MOL_000337,3
3130,MOL_000522,5
3131,MOL_000522,5
3132,MOL_000522,5
3133,MOL_000516,4
3134,MOL_000516,4
3135,MOL_003760,5
3136,MOL_000754,1
3137,MOL_000437,2
3138,MOL_000436,4
3139,MOL_002086,3
3140,MOL_002090,3
3141,MOL_002080,2
3142,MOL_001999,3
3143,MOL_003859,3
3144,MOL_000400,3
3145,MOL_001239,3
3146,MOL_001241,2
3147,MOL_002227,5
3148,MOL_002227,5
3149,MOL_001413,2
3150,MOL_001009,2
3151,MOL_000527,5
3152,MOL_003400,5
3153,MOL_003477,1
3154,MOL_003529,5
3155,MOL_002418,1
3156,MOL_002270,5
3157,MOL_001440,2
3158,MOL_001439,2
3159,MOL_002502,4
3160,MOL_002502,4
3161,MOL_002146,1
3162,MOL_002146,1
3163,MOL_002057,4
3164,MOL_002491,3
3165,MOL_000517,3
3166,MOL_002407,4
3167,MOL_002003,2
3168,MOL_002099,2
3169,MOL_002669,1
3170,MOL_002649,2
3171,MOL_003512,1
3172,MOL_002305,5
3173,MOL_001983,1
3174,MOL_002076,1
3175,MOL_002095,2
3176,MOL_002097,1
3177,MOL_001701,4
3178,MOL_001701,4
3179,MOL_002633,1
3180,MOL_001962,4
3181,MOL_001632,2
3182,MOL_001632,2
3183,MOL_001632,2
3184,MOL_001632,2
3185,MOL_001632,2
3186,MOL_001632,2
3187,MOL_001632,2
3188,MOL_001632,2
3189,MOL_001632,2
3190,MOL_001632,2
3191,MOL_001632,2
3192,MOL_001632,2
3193,MOL_001632,2
3194,MOL_002635,3
3195,MOL_002635,3
3196,MOL_002635,3
3197,MOL_002635,3
3198,MOL_002283,5
3199,MOL_002283,5
3200,MOL_001619,4
3201,MOL_001619,4
3202,MOL_003784,2
3203,MOL_003606,3
3204,MOL_002789,3
3205,MOL_000439,3
3206,MOL_002093,3
3207,MOL_002074,3
3208,MOL_002082,1
3209,MOL_001986,1
3210,MOL_002001,5
3211,MOL_002118,1
3212,MOL_002118,1
3213,MOL_002118,1
3214,MOL_002118,1
3215,MOL_002118,1
3216,MOL_002118,1
3217,MOL_001513,2
3218,MOL_002265,1
3219,MOL_001688,5
3220,MOL_002033,3
3221,MOL_002038,3
3222,MOL_002257,2
3223,MOL_002036,2
3224,MOL_002123,2
3225,MOL_002668,4
3226,MOL_001679,1
3227,MOL_001997,1
3228,MOL_002182,3
3229,MOL_001968,4
3230,MOL_002126,5
3231,MOL_002059,3
3232,MOL_000186,1
3233,MOL_001267,4
3234,MOL_003393,4
3235,MOL_003393,4
3236,MOL_003393,4
3237,MOL_003393,4
3238,MOL_003393,4
3239,MOL_003393,4
3240,MOL_003393,4
3241,MOL_003393,4
3242,MOL_003393,4
3243,MOL_003393,4
3244,MOL_003393,4
3245,MOL_003393,4
3246,MOL_003393,4
3247,MOL_003393,4
3248,MOL_003393,4
3249,MOL_003393,4
3250,MOL_003476,5
3251,MOL_003476,5
3252,MOL_003476,5
3253,MOL_003476,5
3254,MOL_003476,5
3255,MOL_003476,5
3256,MOL_003390,2
3257,MOL_003390,2
3258,MOL_003390,2
3259,MOL_003390,2
3260,MOL_003390,2
3261,MOL_003390,2
3262,MOL_003390,2
3263,MOL_003390,2
3264,MOL_003474,2
3265,MOL_003397,2
3266,MOL_002278,4
3267,MOL_002271,3
3268,MOL_001960,2
3269,MOL_002064,4
3270,MOL_002111,3
3271,MOL_002111,3
3272,MOL_002111,3
3273,MOL_002111,3
3274,MOL_002111,3
3275,MOL_001552,5
3276,MOL_002023,5
3277,MOL_002023,5
3278,MOL_002023,5
3279,MOL_002023,5
3280,MOL_002279,1
3281,MOL_001992,2
3282,MOL_001992,2
3283,MOL_001659,3
3284,MOL_001651,1
3285,MOL_002263,2
3286,MOL_001817,3
3287,MOL_002284,5
3288,MOL_002284,5
3289,MOL_003592,5
3290,MOL_003593,1
3291,MOL_003411,3
3292,MOL_002850,1
3293,MOL_002683,3
3294,MOL_002684,2
3295,MOL_001251,3
3296,MOL_002673,2
3297,MOL_003401,1
3298,MOL_003522,1
3299,MOL_002810,5
3300,MOL_002925,4
3301,MOL_002925,4
3302,MOL_002809,2
3303,MOL_002962,1
3304,MOL_002902,5
3305,MOL_002973,4
3306,MOL_002845,2
3307,MOL_002872,4
3308,MOL_001272,5
3309,MOL_001271,3
3310,MOL_003385,5
3311,MOL_003555,4
3312,MOL_003479,3
3313,MOL_003479,3
3314,MOL_003479,3
3315,MOL_003402,1
3316,MOL_003402,1
3317,MOL_003497,2
3318,MOL_003497,2
3319,MOL_003488,3
3320,MOL_003488,3
3321,MOL_003413,1
3322,MOL_003413,1
3323,MOL_003413,1
3324,MOL_003494,3
3325,MOL_003543,5
3326,MOL_003513,2
3327,MOL_003515,4
3328,MOL_003537,4
3329,MOL_003544,3
3330,MOL_002149,5
3331,MOL_003438,4
3332,MOL_003576,1
3333,MOL_002398,2
3334,MOL_003751,1
3335,MOL_002701,5
3336,MOL_002927,2
3337,MOL_003113,1
3338,MOL_003113,1
3339,MOL_003113,1
3340,MOL_003113,1
3341,MOL_003113,1
3342,MOL_003116,2
3343,MOL_003123,3
3344,MOL_003125,1
3345,MOL_003121,5
3346,MOL_003117,3
3347,MOL_003129,2
3348,MOL_003624,2
3349,MOL_003620,1
3350,MOL_003621,4
3351,MOL_001250,3
3352,MOL_000254,4
3353,MOL_000250,5
3354,MOL_003562,3
3355,MOL_003114,4
3356,MOL_003114,4
3357,MOL_003114,4
3358,MOL_003114,4
3359,MOL_003122,2
3360,MOL_003119,5
3361,MOL_003124,4
3362,MOL_003058,2
3363,MOL_003058,2
3364,MOL_003055,3
3365,MOL_003055,3
3366,MOL_003055,3
3367,MOL_003060,3
3368,MOL_003060,3
3369,MOL_003052,5
3370,MOL_003118,4
3371,MOL_000371,1
3372,MOL_000518,1
3373,MOL_000518,1
3374,MOL_000788,3
3375,MOL_003063,1
3376,MOL_003068,2
3377,MOL_003063,1
3378,MOL_003061,4
3379,MOL_003115,3
3380,MOL_003149,1
3381,MOL_003750,3
3382,MOL_003755,4
3383,MOL_001412,1
3384,MOL_000519,2
3385,MOL_000664,3
3386,MOL_000524,1
3387,MOL_003056,4
3388,MOL_000247,1
3389,MOL_000526,3
3390,MOL_000526,3
3391,MOL_001127,3
3392,MOL_002234,1
3393,MOL_002608,1
3394,MOL_003320,3
3395,MOL_001427,4
3396,MOL_000424,4
3397,MOL_001414,3
3398,MOL_000423,5
3399,MOL_001581,2
3400,MOL_001698,2
3401,MOL_001878,4
3402,MOL_002395,3
3403,MOL_002087,1
3404,MOL_002094,1
3405,MOL_002071,4
3406,MOL_002075,5
3407,MOL_002084,4
3408,MOL_003585,5
3409,MOL_001982,5
3410,MOL_001130,1
3411,MOL_001129,5
3412,MOL_000373,2
3413,MOL_002051,5
3414,MOL_001823,5
3415,MOL_002306,3
3416,MOL_001826,3
3417,MOL_003601,1
3418,MOL_003601,1
3419,MOL_003603,2
3420,MOL_003600,1
3421,MOL_003602,4
3422,MOL_002119,3
3423,MOL_001761,4
3424,MOL_001689,4
3425,MOL_002624,2
3426,MOL_001964,2
3427,MOL_001635,3
3428,MOL_001467,5
3429,MOL_001680,5
3430,MOL_001680,5
3431,MOL_002384,1
3432,MOL_001700,3
3433,MOL_001967,4
3434,MOL_001463,2
3435,MOL_002034,3
3436,MOL_002135,5
3437,MOL_002386,4
3438,MOL_001879,1
3439,MOL_001772,2
3440,MOL_001774,5
3441,MOL_000206,1
3442,MOL_003799,2
3443,MOL_003799,2
3444,MOL_003799,2
3445,MOL_003799,2
3446,MOL_003799,2
3447,MOL_003799,2
3448,MOL_003800,2
3449,MOL_003805,4
3450,MOL_001532,1
3451,MOL_002049,4
3452,MOL_001927,5
3453,MOL_001927,5
3454,MOL_001927,5
3455,MOL_001626,5
3456,MOL_001626,5
3457,MOL_001626,5
3458,MOL_001626,5
3459,MOL_001626,5
3460,MOL_001626,5
3461,MOL_001626,5
3462,MOL_001626,5
3463,MOL_001626,5
3464,MOL_001626,5
3465,MOL_001626,5
3466,MOL_001626,5
3467,MOL_001626,5
3468,MOL_001633,1
3469,MOL_002636,5
3470,MOL_002131,3
3471,MOL_001541,3
3472,MOL_001650,4
3473,MOL_002045,4
3474,MOL_002280,3
3475,MOL_002634,2
3476,MOL_001550,3
3477,MOL_001818,5
3478,MOL_001531,3
3479,MOL_002032,2
3480,MOL_002032,2
3481,MOL_002032,2
3482,MOL_002026,3
3483,MOL_002026,3
3484,MOL_002026,3
3485,MOL_002117,4
3486,MOL_002117,4
3487,MOL_002112,1
3488,MOL_002112,1
3489,MOL_001987,1
3490,MOL_001987,1
3491,MOL_001733,3
3492,MOL_001595,2
3493,MOL_001636,1
3494,MOL_001972,5
3495,MOL_001973,5
3496,MOL_002281,2
3497,MOL_001684,5
3498,MOL_001970,1
3499,MOL_001596,5
3500,MOL_001676,1
3501,MOL_001993,1
3502,MOL_002299,5
3503,MOL_001848,2
3504,MOL_002298,3
3505,MOL_003807,1
3506,MOL_003801,3
3507,MOL_000438,1
3508,MOL_002092,4
3509,MOL_002070,3
3510,MOL_002073,1
3511,MOL_002081,3
3512,MOL_003802,4
3513,MOL_003802,4
3514,MOL_003802,4
3515,MOL_003804,1
3516,MOL_003804,1
3517,MOL_003804,1
3518,MOL_003802,4
3519,MOL_002145,3
3520,MOL_002292,5
3521,MOL_002506,2
3522,MOL_002506,2
3523,MOL_002611,2
3524,MOL_000046,4
3525,MOL_000046,4
3526,MOL_000046,4
3527,MOL_000046,4
3528,MOL_000026,2
3529,MOL_000026,2
3530,MOL_000026,2
3531,MOL_000026,2
3532,MOL_000032,2
3533,MOL_000032,2
3534,MOL_000032,2
3535,MOL_000038,1
3536,MOL_000038,1
3537,MOL_000038,1
3538,MOL_000034,4
3539,MOL_000037,4
3540,MOL_000037,4
3541,MOL_000037,4
3542,MOL_000042,4
3543,MOL_000042,4
3544,MOL_000042,4
3545,MOL_000041,4
3546,MOL_000041,4
3547,MOL_003389,4
3548,MOL_003389,4
3549,MOL_003389,4
3550,MOL_003389,4
3551,MOL_003389,4
3552,MOL_003389,4
3553,MOL_003389,4
3554,MOL_003367,1
3555,MOL_003367,1
3556,MOL_003396,4
3557,MOL_003396,4
3558,MOL_003369,2
3559,MOL_003368,3
3560,MOL_001738,4
3561,MOL_002024,2
3562,MOL_001809,3
3563,MOL_002164,3
3564,MOL_002164,3
3565,MOL_002177,5
3566,MOL_003803,5
3567,MOL_002415,5
3568,MOL_002858,2
3569,MOL_002929,3
3570,MOL_000366,1
3571,MOL_000366,1
3572,MOL_002675,4
3573,MOL_002646,1
3574,MOL_001956,2
3575,MOL_000052,1
3576,MOL_000027,2
